step,action_name,reward,obs_start_menu_open,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,map_id,x,y
468,LEFT,0.0,-1.0,7.0,-1.0,37,0,2
469,B,0.0,-1.0,8.0,-1.0,37,0,2
470,RIGHT,0.0,-1.0,8.0,-1.0,37,1,2
471,A,0.0,-1.0,7.0,-1.0,37,1,2
472,B,0.0,-1.0,7.0,-1.0,37,1,2
473,UP,0.0,-1.0,7.0,-1.0,37,1,2
474,RIGHT,0.0,-1.0,7.0,-1.0,37,2,2
475,LEFT,0.0,-1.0,6.0,-1.0,37,1,2
476,B,0.0,-1.0,7.0,-1.0,37,1,2
477,B,0.0,-1.0,7.0,-1.0,37,1,2
478,DOWN,0.0,-1.0,7.0,-1.0,37,1,3
479,LEFT,0.0,-1.0,8.0,-1.0,37,0,3
480,RIGHT,0.0,-1.0,9.0,-1.0,37,1,3
481,A,0.0,-1.0,8.0,-1.0,37,1,3
482,B,0.0,-1.0,8.0,-1.0,37,1,3
483,RIGHT,0.0,-1.0,8.0,-1.0,37,2,3
484,LEFT,0.0,-1.0,7.0,-1.0,37,1,3
485,UP,0.0,-1.0,8.0,-1.0,37,1,2
486,RIGHT,0.0,-1.0,7.0,-1.0,37,2,2
487,UP,0.0,-1.0,6.0,-1.0,37,2,1
488,B,0.0,-1.0,5.0,-1.0,37,2,1
489,B,0.0,-1.0,5.0,-1.0,37,2,1
490,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
491,A,0.0,-1.0,5.0,-1.0,37,2,1
492,UP,0.0,-1.0,5.0,-1.0,37,2,1
493,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
494,DOWN,0.0,-1.0,5.0,-1.0,37,2,1
495,B,0.0,-1.0,5.0,-1.0,37,2,1
496,B,0.0,-1.0,5.0,-1.0,37,2,1
497,A,0.0,-1.0,5.0,-1.0,37,2,1
498,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
499,DOWN,0.0,-1.0,5.0,-1.0,37,2,1
500,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
501,UP,0.0,-1.0,5.0,-1.0,37,2,1
502,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
503,UP,0.0,-1.0,5.0,-1.0,37,2,1
504,A,0.0,-1.0,5.0,-1.0,37,2,1
505,B,0.0,-1.0,5.0,-1.0,37,2,1
506,UP,0.0,-1.0,5.0,-1.0,37,2,1
507,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
508,B,0.0,-1.0,6.0,-1.0,37,2,2
509,LEFT,0.0,-1.0,6.0,-1.0,37,1,2
510,UP,0.0,-1.0,7.0,-1.0,37,1,2
511,UP,0.0,-1.0,7.0,-1.0,37,1,2
512,A,0.0,-1.0,7.0,-1.0,37,1,2
513,UP,0.0,-1.0,7.0,-1.0,37,1,2
514,LEFT,0.0,-1.0,7.0,-1.0,37,1,2
515,A,0.0,-1.0,7.0,-1.0,37,1,2
516,B,0.0,-1.0,7.0,-1.0,37,1,2
517,A,0.0,-1.0,7.0,-1.0,37,1,2
518,B,0.0,-1.0,7.0,-1.0,37,1,2
519,B,0.0,-1.0,7.0,-1.0,37,1,2
520,LEFT,0.0,-1.0,7.0,-1.0,37,0,2
521,LEFT,0.0,-1.0,8.0,-1.0,37,0,2
522,B,0.0,-1.0,8.0,-1.0,37,0,2
523,B,0.0,-1.0,8.0,-1.0,37,0,2
524,RIGHT,0.0,-1.0,8.0,-1.0,37,1,2
525,RIGHT,0.0,-1.0,7.0,-1.0,37,2,2
526,UP,0.0,-1.0,6.0,-1.0,37,2,1
527,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
528,A,0.0,-1.0,5.0,-1.0,37,2,1
529,UP,0.0,-1.0,5.0,-1.0,37,2,1
530,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
531,A,0.0,-1.0,6.0,-1.0,37,2,2
532,LEFT,0.0,-1.0,6.0,-1.0,37,1,2
533,UP,0.0,-1.0,7.0,-1.0,37,1,2
534,RIGHT,0.0,-1.0,7.0,-1.0,37,2,2
535,A,0.0,-1.0,6.0,-1.0,37,2,2
536,UP,0.0,-1.0,6.0,-1.0,37,2,1
537,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
538,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
539,B,0.0,-1.0,6.0,-1.0,37,2,2
540,A,0.0,-1.0,6.0,-1.0,37,2,2
541,UP,0.0,-1.0,6.0,-1.0,37,2,1
542,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
543,RIGHT,0.0,-1.0,6.0,-1.0,37,3,2
544,B,0.0,-1.0,5.0,-1.0,37,3,2
545,RIGHT,0.0,-1.0,5.0,-1.0,37,4,2
546,RIGHT,0.0,-1.0,4.0,-1.0,37,5,2
547,DOWN,0.0,-1.0,3.0,-1.0,37,5,3
548,LEFT,0.0,-1.0,4.0,-1.0,37,4,3
549,DOWN,0.0,-1.0,5.0,-1.0,37,4,3
550,B,0.0,-1.0,5.0,-1.0,37,4,3
551,DOWN,0.0,-1.0,5.0,-1.0,37,4,3
552,RIGHT,0.0,-1.0,5.0,-1.0,37,5,3
553,A,0.0,-1.0,4.0,-1.0,37,5,3
554,B,0.0,-1.0,4.0,-1.0,37,5,3
555,B,0.0,-1.0,4.0,-1.0,37,5,3
556,LEFT,0.0,-1.0,4.0,-1.0,37,4,3
557,A,0.0,-1.0,5.0,-1.0,37,4,3
558,RIGHT,0.0,-1.0,5.0,-1.0,37,5,3
559,B,0.0,-1.0,4.0,-1.0,37,5,3
560,LEFT,0.0,-1.0,4.0,-1.0,37,4,3
561,LEFT,0.0,-1.0,5.0,-1.0,37,3,3
562,DOWN,0.0,-1.0,6.0,-1.0,37,3,3
563,B,0.0,-1.0,6.0,-1.0,37,3,3
564,UP,0.0,-1.0,6.0,-1.0,37,3,2
565,RIGHT,0.0,-1.0,5.0,-1.0,37,4,2
566,LEFT,0.0,-1.0,4.0,-1.0,37,3,2
567,RIGHT,0.0,-1.0,5.0,-1.0,37,4,2
568,DOWN,0.0,-1.0,4.0,-1.0,37,4,3
569,UP,0.0,-1.0,5.0,-1.0,37,4,2
570,RIGHT,0.0,-1.0,4.0,-1.0,37,5,2
571,UP,0.0,-1.0,3.0,-1.0,37,5,1
572,DOWN,0.0,-1.0,2.0,-1.0,37,5,2
573,DOWN,0.0,-1.0,3.0,-1.0,37,5,3
574,UP,0.0,-1.0,4.0,-1.0,37,5,2
575,LEFT,0.0,-1.0,3.0,-1.0,37,4,2
576,B,0.0,-1.0,4.0,-1.0,37,4,2
577,B,0.0,-1.0,4.0,-1.0,37,4,2
578,LEFT,0.0,-1.0,4.0,-1.0,37,3,2
579,B,0.0,-1.0,5.0,-1.0,37,3,2
580,LEFT,0.0,-1.0,5.0,-1.0,37,2,2
581,UP,0.0,-1.0,6.0,-1.0,37,2,1
582,UP,0.0,-1.0,5.0,-1.0,37,2,1
583,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
584,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
585,UP,0.0,-1.0,5.0,-1.0,37,2,1
586,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
587,UP,0.0,-1.0,5.0,-1.0,37,2,1
588,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
589,UP,0.0,-1.0,6.0,-1.0,37,2,1
590,UP,0.0,-1.0,5.0,-1.0,37,2,1
591,B,0.0,-1.0,5.0,-1.0,37,2,1
592,A,0.0,-1.0,5.0,-1.0,37,2,1
593,B,0.0,-1.0,5.0,-1.0,37,2,1
594,B,0.0,-1.0,5.0,-1.0,37,2,1
595,B,0.0,-1.0,5.0,-1.0,37,2,1
596,B,0.0,-1.0,5.0,-1.0,37,2,1
597,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
598,B,0.0,-1.0,5.0,-1.0,37,2,1
599,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
600,B,0.0,-1.0,5.0,-1.0,37,2,1
601,UP,0.0,-1.0,5.0,-1.0,37,2,1
602,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
603,RIGHT,0.0,-1.0,6.0,-1.0,37,3,2
604,B,0.0,-1.0,5.0,-1.0,37,3,2
605,B,0.0,-1.0,5.0,-1.0,37,3,2
606,B,0.0,-1.0,5.0,-1.0,37,3,2
607,LEFT,0.0,-1.0,5.0,-1.0,37,2,2
608,UP,0.0,-1.0,6.0,-1.0,37,2,1
609,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
610,UP,0.0,-1.0,5.0,-1.0,37,2,1
611,UP,0.0,-1.0,5.0,-1.0,37,2,1
612,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
613,A,0.0,-1.0,5.0,-1.0,37,2,1
614,B,0.0,-1.0,5.0,-1.0,37,2,1
615,A,0.0,-1.0,5.0,-1.0,37,2,1
616,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
617,DOWN,0.0,-1.0,5.0,-1.0,37,2,1
618,B,0.0,-1.0,5.0,-1.0,37,2,1
619,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
620,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
621,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
622,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
623,UP,0.0,-1.0,5.0,-1.0,37,2,1
624,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
625,B,0.0,-1.0,5.0,-1.0,37,2,1
626,B,0.0,-1.0,5.0,-1.0,37,2,1
627,A,0.0,-1.0,5.0,-1.0,37,2,1
628,UP,0.0,-1.0,5.0,-1.0,37,2,1
629,RIGHT,0.0,-1.0,5.0,-1.0,37,2,1
630,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
631,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
632,DOWN,0.0,-1.0,5.0,-1.0,37,2,1
633,B,0.0,-1.0,5.0,-1.0,37,2,1
634,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
635,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
636,B,0.0,-1.0,6.0,-1.0,37,2,2
637,DOWN,0.0,-1.0,6.0,-1.0,37,2,3
638,RIGHT,0.0,-1.0,7.0,-1.0,37,3,3
639,DOWN,0.0,-1.0,6.0,-1.0,37,3,3
640,DOWN,0.0,-1.0,6.0,-1.0,37,3,3
641,A,0.0,-1.0,6.0,-1.0,37,3,3
642,DOWN,0.0,-1.0,6.0,-1.0,37,3,3
643,UP,0.0,-1.0,6.0,-1.0,37,3,2
644,LEFT,0.0,-1.0,5.0,-1.0,37,2,2
645,DOWN,0.0,-1.0,6.0,-1.0,37,2,3
646,UP,0.0,-1.0,7.0,-1.0,37,2,2
647,A,0.0,-1.0,6.0,-1.0,37,2,2
648,UP,0.0,-1.0,6.0,-1.0,37,2,1
649,B,0.0,-1.0,5.0,-1.0,37,2,1
650,LEFT,0.0,-1.0,5.0,-1.0,37,2,1
651,A,0.0,-1.0,5.0,-1.0,37,2,1
652,DOWN,0.0,-1.0,5.0,-1.0,37,2,2
653,A,0.0,-1.0,6.0,-1.0,37,2,2
654,DOWN,0.0,-1.0,6.0,-1.0,37,2,3
655,DOWN,0.0,-1.0,7.0,-1.0,37,2,4
656,LEFT,0.0,-1.0,8.0,-1.0,37,1,4
657,RIGHT,0.0,-1.0,9.0,-1.0,37,2,4
658,B,0.0,-1.0,8.0,-1.0,37,2,4
659,LEFT,0.0,-1.0,8.0,-1.0,37,1,4
660,B,0.0,-1.0,9.0,-1.0,37,1,4
661,RIGHT,0.0,-1.0,9.0,-1.0,37,2,4
662,B,0.0,-1.0,8.0,-1.0,37,2,4
663,DOWN,0.0,-1.0,8.0,-1.0,37,2,5
664,RIGHT,0.0,-1.0,9.0,-1.0,37,2,5
665,DOWN,0.0,-1.0,9.0,-1.0,37,2,6
666,B,0.0,-1.0,10.0,-1.0,37,2,6
667,A,0.0,-1.0,10.0,-1.0,37,2,6
668,DOWN,0.0,-1.0,10.0,-1.0,37,2,7
669,UP,0.0,-1.0,11.0,-1.0,37,2,6
670,A,0.0,-1.0,10.0,-1.0,37,2,6
671,LEFT,0.0,-1.0,10.0,-1.0,37,1,6
672,B,0.0,-1.0,11.0,-1.0,37,1,6
673,UP,0.0,-1.0,11.0,-1.0,37,1,5
674,RIGHT,0.0,-1.0,10.0,-1.0,37,2,5
675,RIGHT,0.0,-1.0,9.0,-1.0,37,2,5
676,LEFT,0.0,-1.0,9.0,-1.0,37,1,5
677,DOWN,0.0,-1.0,10.0,-1.0,37,1,6
678,A,0.0,-1.0,11.0,-1.0,37,1,6
679,RIGHT,0.0,-1.0,11.0,-1.0,37,2,6
680,DOWN,0.0,-1.0,10.0,-1.0,37,2,7
681,LEFT,0.0,-1.0,11.0,-1.0,37,1,7
682,RIGHT,0.0,-1.0,12.0,-1.0,37,2,7
683,A,0.0,-1.0,11.0,-1.0,37,2,7
684,B,0.0,-1.0,11.0,-1.0,37,2,7
685,LEFT,0.0,-1.0,11.0,-1.0,37,1,7
686,A,0.0,-1.0,12.0,-1.0,37,1,7
687,UP,0.0,-1.0,12.0,-1.0,37,1,6
688,A,0.0,-1.0,11.0,-1.0,37,1,6
689,LEFT,0.0,-1.0,11.0,-1.0,37,0,6
690,B,0.0,-1.0,12.0,-1.0,37,0,6
691,LEFT,0.0,-1.0,12.0,-1.0,37,0,6
692,B,0.0,-1.0,12.0,-1.0,37,0,6
693,B,0.0,-1.0,12.0,-1.0,37,0,6
694,LEFT,0.0,-1.0,12.0,-1.0,37,0,6
695,B,0.0,-1.0,12.0,-1.0,37,0,6
696,DOWN,0.0,-1.0,12.0,-1.0,37,0,7
697,UP,0.0,-1.0,13.0,-1.0,37,0,6
698,B,0.0,-1.0,12.0,-1.0,37,0,6
699,LEFT,0.0,-1.0,12.0,-1.0,37,0,6
700,B,0.0,-1.0,12.0,-1.0,37,0,6
701,LEFT,0.0,-1.0,12.0,-1.0,37,0,6
702,B,0.0,-1.0,12.0,-1.0,37,0,6
703,A,0.0,-1.0,12.0,-1.0,37,0,6
704,LEFT,0.0,-1.0,12.0,-1.0,37,0,6
705,UP,0.0,-1.0,12.0,-1.0,37,0,5
706,B,0.0,-1.0,11.0,-1.0,37,0,5
707,UP,0.0,-1.0,11.0,-1.0,37,0,4
708,LEFT,0.0,-1.0,10.0,-1.0,37,0,4
709,RIGHT,0.0,-1.0,10.0,-1.0,37,1,4
710,LEFT,0.0,-1.0,9.0,-1.0,37,0,4
711,B,0.0,-1.0,10.0,-1.0,37,0,4
712,A,0.0,-1.0,10.0,-1.0,37,0,4
713,DOWN,0.0,-1.0,10.0,-1.0,37,0,5
714,B,0.0,-1.0,11.0,-1.0,37,0,5
715,A,0.0,-1.0,11.0,-1.0,37,0,5
716,B,0.0,-1.0,11.0,-1.0,37,0,5
717,RIGHT,0.0,-1.0,11.0,-1.0,37,1,5
718,A,0.0,-1.0,10.0,-1.0,37,1,5
719,RIGHT,0.0,-1.0,10.0,-1.0,37,2,5
720,UP,0.0,-1.0,9.0,-1.0,37,2,4
721,DOWN,0.0,-1.0,8.0,-1.0,37,2,5
722,RIGHT,0.0,-1.0,9.0,-1.0,37,2,5
723,B,0.0,-1.0,9.0,-1.0,37,2,5
724,UP,0.0,-1.0,9.0,-1.0,37,2,4
725,RIGHT,0.0,-1.0,8.0,-1.0,37,2,4
726,B,0.0,-1.0,8.0,-1.0,37,2,4
727,DOWN,0.0,-1.0,8.0,-1.0,37,2,5
728,RIGHT,0.0,-1.0,9.0,-1.0,37,2,5
729,DOWN,0.0,-1.0,9.0,-1.0,37,2,6
730,UP,0.0,-1.0,10.0,-1.0,37,2,5
731,B,0.0,-1.0,9.0,-1.0,37,2,5
732,DOWN,0.0,-1.0,9.0,-1.0,37,2,6
733,DOWN,0.0,-1.0,10.0,-1.0,37,2,7
734,DOWN,0.0,-1.0,11.0,-1.0,0,5,6
735,RIGHT,0.0,-1.0,0.0,-1.0,0,6,6
736,B,0.0,-1.0,1.0,-1.0,0,6,6
737,B,0.0,-1.0,1.0,-1.0,0,6,6
738,B,0.0,-1.0,1.0,-1.0,0,6,6
739,B,0.0,-1.0,1.0,-1.0,0,6,6
740,B,0.0,-1.0,1.0,-1.0,0,6,6
741,LEFT,0.0,-1.0,1.0,-1.0,0,5,6
742,B,0.0,-1.0,0.0,-1.0,0,5,6
743,A,0.0,-1.0,0.0,-1.0,0,5,6
744,DOWN,0.0,-1.0,0.0,-1.0,0,5,7
745,DOWN,0.0,-1.0,1.0,-1.0,0,5,8
746,A,0.0,-1.0,2.0,-1.0,0,5,8
747,B,0.0,-1.0,2.0,-1.0,0,5,8
748,A,0.0,-1.0,2.0,-1.0,0,5,8
749,RIGHT,0.0,-1.0,2.0,-1.0,0,6,8
750,LEFT,0.0,-1.0,3.0,-1.0,0,5,8
751,A,0.0,-1.0,2.0,-1.0,0,5,8
752,DOWN,0.0,-1.0,2.0,-1.0,0,5,8
753,LEFT,0.0,-1.0,2.0,-1.0,0,4,8
754,LEFT,0.0,-1.0,3.0,-1.0,0,3,8
755,LEFT,0.0,-1.0,4.0,-1.0,0,2,8
756,RIGHT,0.0,-1.0,5.0,-1.0,0,3,8
757,UP,0.0,-1.0,4.0,-1.0,0,3,7
758,RIGHT,0.0,-1.0,3.0,-1.0,0,4,7
759,B,0.0,-1.0,2.0,-1.0,0,4,7
760,RIGHT,0.0,-1.0,2.0,-1.0,0,5,7
761,B,0.0,-1.0,1.0,-1.0,0,5,7
762,DOWN,0.0,-1.0,1.0,-1.0,0,5,8
763,B,0.0,-1.0,2.0,-1.0,0,5,8
764,B,0.0,-1.0,2.0,-1.0,0,5,8
765,LEFT,0.0,-1.0,2.0,-1.0,0,4,8
766,DOWN,0.0,-1.0,3.0,-1.0,0,4,8
767,UP,0.0,-1.0,3.0,-1.0,0,4,7
768,B,0.0,-1.0,2.0,-1.0,0,4,7
769,DOWN,0.0,-1.0,2.0,-1.0,0,4,8
770,A,0.0,-1.0,3.0,-1.0,0,4,8
771,DOWN,0.0,-1.0,3.0,-1.0,0,4,8
772,DOWN,0.0,-1.0,3.0,-1.0,0,4,8
773,UP,0.0,-1.0,3.0,-1.0,0,4,7
774,LEFT,0.0,-1.0,2.0,-1.0,0,3,7
775,LEFT,0.0,-1.0,3.0,-1.0,0,2,7
776,LEFT,0.0,-1.0,4.0,-1.0,0,1,7
777,DOWN,0.0,-1.0,5.0,-1.0,0,1,8
778,UP,0.0,-1.0,6.0,-1.0,0,1,7
779,A,0.0,-1.0,5.0,-1.0,0,1,7
780,LEFT,0.0,-1.0,5.0,-1.0,0,1,7
781,A,0.0,-1.0,5.0,-1.0,0,1,7
782,UP,0.0,-1.0,5.0,-1.0,0,1,6
783,DOWN,0.0,-1.0,4.0,-1.0,0,1,7
784,A,0.0,-1.0,5.0,-1.0,0,1,7
785,A,0.0,-1.0,5.0,-1.0,0,1,7
786,B,0.0,-1.0,5.0,-1.0,0,1,7
787,LEFT,0.0,-1.0,5.0,-1.0,0,1,7
788,B,0.0,-1.0,5.0,-1.0,0,1,7
789,DOWN,0.0,-1.0,5.0,-1.0,0,1,8
790,LEFT,0.0,-1.0,6.0,-1.0,0,1,8
791,UP,0.0,-1.0,6.0,-1.0,0,1,7
792,UP,0.0,-1.0,5.0,-1.0,0,1,6
793,DOWN,0.0,-1.0,4.0,-1.0,0,1,7
794,RIGHT,0.0,-1.0,5.0,-1.0,0,2,7
795,A,0.0,-1.0,4.0,-1.0,0,2,7
796,A,0.0,-1.0,4.0,-1.0,0,2,7
797,B,0.0,-1.0,4.0,-1.0,0,2,7
798,LEFT,0.0,-1.0,4.0,-1.0,0,1,7
799,A,0.0,-1.0,5.0,-1.0,0,1,7
800,LEFT,0.0,-1.0,5.0,-1.0,0,1,7
801,UP,0.0,-1.0,5.0,-1.0,0,1,6
802,A,0.0,-1.0,4.0,-1.0,0,1,6
803,B,0.0,-1.0,4.0,-1.0,0,1,6
804,DOWN,0.0,-1.0,4.0,-1.0,0,1,7
805,A,0.0,-1.0,5.0,-1.0,0,1,7
806,DOWN,0.0,-1.0,5.0,-1.0,0,1,8
807,B,0.0,-1.0,6.0,-1.0,0,1,8
808,DOWN,0.0,-1.0,6.0,-1.0,0,1,9
809,RIGHT,0.0,-1.0,7.0,-1.0,0,2,9
810,UP,0.0,-1.0,6.0,-1.0,0,2,8
811,RIGHT,0.0,-1.0,5.0,-1.0,0,3,8
812,B,0.0,-1.0,4.0,-1.0,0,3,8
813,DOWN,0.0,-1.0,4.0,-1.0,0,3,9
814,DOWN,0.0,-1.0,5.0,-1.0,0,3,10
815,UP,0.0,-1.0,6.0,-1.0,0,3,9
816,B,0.0,-1.0,5.0,-1.0,0,3,9
817,A,0.0,-1.0,5.0,-1.0,0,3,9
818,LEFT,0.0,-1.0,5.0,-1.0,0,2,9
819,A,0.0,-1.0,6.0,-1.0,0,2,9
820,DOWN,0.0,-1.0,6.0,-1.0,0,2,10
821,UP,0.0,-1.0,7.0,-1.0,0,2,9
822,UP,0.0,-1.0,6.0,-1.0,0,2,8
823,RIGHT,0.0,-1.0,5.0,-1.0,0,3,8
824,B,0.0,-1.0,4.0,-1.0,0,3,8
825,DOWN,0.0,-1.0,4.0,-1.0,0,3,9
826,A,0.0,-1.0,5.0,-1.0,0,3,9
827,UP,0.0,-1.0,5.0,-1.0,0,3,8
828,A,0.0,-1.0,4.0,-1.0,0,3,8
829,B,0.0,-1.0,4.0,-1.0,0,3,8
830,B,0.0,-1.0,4.0,-1.0,0,3,8
831,LEFT,0.0,-1.0,4.0,-1.0,0,2,8
832,B,0.0,-1.0,5.0,-1.0,0,2,8
833,UP,0.0,-1.0,5.0,-1.0,0,2,7
834,DOWN,0.0,-1.0,4.0,-1.0,0,2,8
835,RIGHT,0.0,-1.0,5.0,-1.0,0,3,8
836,A,0.0,-1.0,4.0,-1.0,0,3,8
837,B,0.0,-1.0,4.0,-1.0,0,3,8
838,LEFT,0.0,-1.0,4.0,-1.0,0,2,8
839,A,0.0,-1.0,5.0,-1.0,0,2,8
840,DOWN,0.0,-1.0,5.0,-1.0,0,2,9
841,UP,0.0,-1.0,6.0,-1.0,0,2,8
842,A,0.0,-1.0,5.0,-1.0,0,2,8
843,RIGHT,0.0,-1.0,5.0,-1.0,0,3,8
844,DOWN,0.0,-1.0,4.0,-1.0,0,3,9
845,DOWN,0.0,-1.0,5.0,-1.0,0,3,10
846,RIGHT,0.0,-1.0,6.0,-1.0,0,4,10
847,DOWN,0.0,-1.0,5.0,-1.0,0,4,11
848,RIGHT,0.0,-1.0,6.0,-1.0,0,5,11
849,DOWN,0.0,-1.0,5.0,-1.0,0,5,12
850,DOWN,0.0,-1.0,6.0,-1.0,0,5,13
851,LEFT,0.0,-1.0,7.0,-1.0,0,4,13
852,B,0.0,-1.0,8.0,-1.0,0,4,13
853,A,0.0,-1.0,8.0,-1.0,0,4,13
854,DOWN,0.0,-1.0,8.0,-1.0,0,4,13
855,A,0.0,-1.0,8.0,-1.0,0,4,13
856,RIGHT,0.0,-1.0,8.0,-1.0,0,5,13
857,A,0.0,-1.0,7.0,-1.0,0,5,13
858,DOWN,0.0,-1.0,7.0,-1.0,0,5,13
859,A,0.0,-1.0,7.0,-1.0,0,5,13
860,B,0.0,-1.0,7.0,-1.0,0,5,13
861,A,0.0,-1.0,7.0,-1.0,0,5,13
862,DOWN,0.0,-1.0,7.0,-1.0,0,5,13
863,LEFT,0.0,-1.0,7.0,-1.0,0,4,13
864,UP,0.0,-1.0,8.0,-1.0,0,4,12
865,LEFT,0.0,-1.0,7.0,-1.0,0,3,12
866,DOWN,0.0,-1.0,8.0,-1.0,0,3,13
867,DOWN,0.0,-1.0,9.0,-1.0,0,3,14
868,A,0.0,-1.0,10.0,-1.0,0,3,14
869,A,0.0,-1.0,10.0,-1.0,0,3,14
870,RIGHT,0.0,-1.0,10.0,-1.0,0,3,14
871,DOWN,0.0,-1.0,10.0,-1.0,0,3,15
872,UP,0.0,-1.0,11.0,-1.0,0,3,14
873,A,0.0,-1.0,10.0,-1.0,0,3,14
874,RIGHT,0.0,-1.0,10.0,-1.0,0,3,14
875,A,0.0,-1.0,10.0,-1.0,0,3,14
876,RIGHT,0.0,-1.0,10.0,-1.0,0,3,14
877,B,0.0,-1.0,10.0,-1.0,0,3,14
878,DOWN,0.0,-1.0,10.0,-1.0,0,3,15
879,RIGHT,0.0,-1.0,11.0,-1.0,0,3,15
880,DOWN,0.0,-1.0,11.0,-1.0,0,3,16
881,B,0.0,-1.0,12.0,-1.0,0,3,16
882,A,0.0,-1.0,12.0,-1.0,0,3,16
883,B,0.0,-1.0,12.0,-1.0,0,3,16
884,LEFT,0.0,-1.0,12.0,-1.0,0,2,16
885,A,0.0,-1.0,13.0,-1.0,0,2,16
886,DOWN,0.0,-1.0,13.0,-1.0,0,2,17
887,LEFT,0.0,-1.0,14.0,-1.0,0,2,17
888,UP,0.0,-1.0,14.0,-1.0,0,2,16
889,DOWN,0.0,-1.0,13.0,-1.0,0,2,17
890,DOWN,0.0,-1.0,14.0,-1.0,0,2,17
891,DOWN,0.0,-1.0,14.0,-1.0,0,2,17
892,A,0.0,-1.0,14.0,-1.0,0,2,17
893,LEFT,0.0,-1.0,14.0,-1.0,0,2,17
894,A,0.0,-1.0,14.0,-1.0,0,2,17
895,DOWN,0.0,-1.0,14.0,-1.0,0,2,17
896,B,0.0,-1.0,14.0,-1.0,0,2,17
897,UP,0.0,-1.0,14.0,-1.0,0,2,16
898,UP,0.0,-1.0,13.0,-1.0,0,2,15
899,B,0.0,-1.0,12.0,-1.0,0,2,15
900,LEFT,0.0,-1.0,12.0,-1.0,0,1,15
901,A,0.0,-1.0,13.0,-1.0,0,1,15
902,A,0.0,-1.0,13.0,-1.0,0,1,15
903,A,0.0,-1.0,13.0,-1.0,0,1,15
904,B,0.0,-1.0,13.0,-1.0,0,1,15
905,A,0.0,-1.0,13.0,-1.0,0,1,15
906,B,0.0,-1.0,13.0,-1.0,0,1,15
907,A,0.0,-1.0,13.0,-1.0,0,1,15
908,B,0.0,-1.0,13.0,-1.0,0,1,15
909,B,0.0,-1.0,13.0,-1.0,0,1,15
910,UP,0.0,-1.0,13.0,-1.0,0,1,14
911,DOWN,0.0,-1.0,12.0,-1.0,0,1,15
912,UP,0.0,-1.0,13.0,-1.0,0,1,14
913,RIGHT,0.0,-1.0,12.0,-1.0,0,2,14
914,UP,0.0,-1.0,11.0,-1.0,0,2,13
915,A,0.0,-1.0,10.0,-1.0,0,2,13
916,A,0.0,-1.0,10.0,-1.0,0,2,13
917,DOWN,0.0,-1.0,10.0,-1.0,0,2,14
918,B,0.0,-1.0,11.0,-1.0,0,2,14
919,B,0.0,-1.0,11.0,-1.0,0,2,14
920,RIGHT,0.0,-1.0,11.0,-1.0,0,3,14
921,A,0.0,-1.0,10.0,-1.0,0,3,14
922,A,0.0,-1.0,10.0,-1.0,0,3,14
923,UP,0.0,-1.0,10.0,-1.0,0,3,13
924,B,0.0,-1.0,9.0,-1.0,0,3,13
925,DOWN,0.0,-1.0,9.0,-1.0,0,3,14
926,RIGHT,0.0,-1.0,10.0,-1.0,0,3,14
927,DOWN,0.0,-1.0,10.0,-1.0,0,3,15
928,A,0.0,-1.0,11.0,-1.0,0,3,15
929,RIGHT,0.0,-1.0,11.0,-1.0,0,3,15
930,UP,0.0,-1.0,11.0,-1.0,0,3,14
931,UP,0.0,-1.0,10.0,-1.0,0,3,13
932,RIGHT,0.0,-1.0,9.0,-1.0,0,4,13
933,RIGHT,0.0,-1.0,8.0,-1.0,0,5,13
934,A,0.0,-1.0,7.0,-1.0,0,5,13
935,A,0.0,-1.0,7.0,-1.0,0,5,13
936,B,0.0,-1.0,7.0,-1.0,0,5,13
